,CO2,COU,Year,Value
13558,NLD,ISL,2013,1.0
13559,NLD,ISL,2014,0.0
13560,NLD,ISL,2015,2.0
13561,NLD,ISL,2016,1.0
13562,NLD,ISL,2017,3.0
13563,NLD,ISL,2018,0.0
13564,NLD,ISL,2019,0.0
13565,NLD,ISL,2020,1.0
13566,NLD,AUT,2000,6.0
13567,NLD,AUT,2001,6.0
13568,NLD,AUT,2002,5.0
13569,NLD,AUT,2003,6.0
13570,NLD,AUT,2004,4.0
13571,NLD,AUT,2005,11.0
13572,NLD,AUT,2006,6.0
13573,NLD,AUT,2007,4.0
13574,NLD,AUT,2008,6.0
13575,NLD,AUT,2009,5.0
13576,NLD,AUT,2010,1.0
13577,NLD,AUT,2011,2.0
13578,NLD,AUT,2012,8.0
13579,NLD,AUT,2013,6.0
13580,NLD,AUT,2014,11.0
13581,NLD,AUT,2015,12.0
13582,NLD,AUT,2016,11.0
13583,NLD,AUT,2017,7.0
13584,NLD,AUT,2018,13.0
13585,NLD,AUT,2019,11.0
13586,NLD,AUT,2020,6.0
13587,NLD,AUS,2000,226.0
13588,NLD,AUS,2001,226.0
13589,NLD,AUS,2002,272.0
13590,NLD,AUS,2003,245.0
13591,NLD,AUS,2004,526.0
13592,NLD,AUS,2005,610.0
13593,NLD,AUS,2006,637.0
13594,NLD,AUS,2007,714.0
13595,NLD,AUS,2008,695.0
13596,NLD,AUS,2009,396.0
13597,NLD,AUS,2010,422.0
13598,NLD,AUS,2011,468.0
13599,NLD,AUS,2012,390.0
13600,NLD,AUS,2013,509.0
13601,NLD,AUS,2014,546.0
13602,NLD,AUS,2015,484.0
13603,NLD,AUS,2016,500.0
13604,NLD,AUS,2017,458.0
13605,NLD,AUS,2018,386.0
13606,NLD,AUS,2019,344.0
13607,NLD,AUS,2020,614.0
13608,NLD,LVA,2000,0.0
13609,NLD,LVA,2001,0.0
13610,NLD,LVA,2002,0.0
13611,NLD,LVA,2003,0.0
13612,NLD,LVA,2004,0.0
13613,NLD,LVA,2005,0.0
13614,NLD,LVA,2006,0.0
13615,NLD,LVA,2007,0.0
13616,NLD,LVA,2008,0.0
13617,NLD,LVA,2009,0.0
13618,NLD,LVA,2010,0.0
13619,NLD,LVA,2011,0.0
13620,NLD,LVA,2012,0.0
13621,NLD,LVA,2013,0.0
13622,NLD,LVA,2014,0.0
13623,NLD,LVA,2015,0.0
13624,NLD,LVA,2016,3.0
13625,NLD,LVA,2017,0.0
13626,NLD,LVA,2018,0.0
13627,NLD,LVA,2019,0.0
13628,NLD,LVA,2020,0.0
13629,NLD,NZL,2000,124.0
13630,NLD,NZL,2001,96.0
13631,NLD,NZL,2002,74.0
13632,NLD,NZL,2003,88.0
13633,NLD,NZL,2004,117.0
13634,NLD,NZL,2005,110.0
13635,NLD,NZL,2006,147.0
13636,NLD,NZL,2007,154.0
13637,NLD,NZL,2008,152.0
13638,NLD,NZL,2009,164.0
13639,NLD,NZL,2010,141.0
13640,NLD,NZL,2011,152.0
13641,NLD,NZL,2012,234.0
13642,NLD,NZL,2013,126.0
13643,NLD,NZL,2014,137.0
13644,NLD,NZL,2015,127.0
13645,NLD,NZL,2016,237.0
13646,NLD,NZL,2017,244.0
13647,NLD,NZL,2018,237.0
13648,NLD,NZL,2019,142.0
13649,NLD,NZL,2020,100.0
13650,LVA,GBR,2000,23.0
13651,LVA,GBR,2001,12.0
13652,LVA,GBR,2002,47.0
13653,LVA,GBR,2003,38.0
13654,LVA,GBR,2004,52.0
13655,LVA,GBR,2005,91.0
13656,LVA,GBR,2006,88.0
13657,LVA,GBR,2007,87.0
13658,LVA,GBR,2008,32.0
13659,LVA,GBR,2009,55.0
13660,LVA,GBR,2010,149.0
13661,LVA,GBR,2011,193.0
13662,LVA,GBR,2012,296.0
13663,LVA,GBR,2013,389.0
13664,LVA,GBR,2014,221.0
13665,LVA,GBR,2015,363.0
13666,LVA,GBR,2016,499.0
13667,LVA,GBR,2017,882.0
13668,LVA,GBR,2018,1275.0
13669,LVA,GBR,2019,1208.0
13670,LVA,GBR,2020,876.0
13671,LVA,BEL,2000,13.0
13672,LVA,BEL,2001,13.0
13673,LVA,BEL,2002,13.0
13674,LVA,BEL,2003,13.0
13675,LVA,BEL,2004,7.0
13676,LVA,BEL,2005,12.0
13677,LVA,BEL,2006,13.0
13678,LVA,BEL,2007,16.0
13679,LVA,BEL,2008,10.0
13680,LVA,BEL,2009,8.0
13681,LVA,BEL,2010,6.0
13682,LVA,BEL,2011,10.0
13683,LVA,BEL,2012,10.0
13684,LVA,BEL,2013,22.0
13685,LVA,BEL,2014,10.0
13686,LVA,BEL,2015,16.0
13687,LVA,BEL,2016,22.0
13688,LVA,BEL,2017,27.0
13689,LVA,BEL,2018,45.0
13690,LVA,BEL,2019,33.0
13691,LVA,BEL,2020,34.0
13692,LVA,GRC,2000,2.0
13693,LVA,GRC,2001,2.0
13694,LVA,GRC,2002,2.0
13695,LVA,GRC,2003,2.0
13696,LVA,GRC,2004,2.0
13697,LVA,GRC,2005,2.0
13698,LVA,GRC,2006,2.0
13699,LVA,GRC,2007,2.0
13700,LVA,GRC,2008,2.0
13701,LVA,GRC,2009,2.0
13702,LVA,GRC,2010,1.0
13703,LVA,GRC,2011,2.0
13704,LVA,GRC,2012,1.0
13705,LVA,GRC,2013,5.0
13706,LVA,GRC,2014,3.0
13707,LVA,GRC,2015,4.0
13708,LVA,GRC,2016,4.0
13709,LVA,GRC,2017,1.0
13710,LVA,GRC,2018,0.0
13711,LVA,GRC,2019,3.0
13712,LVA,GRC,2020,9.0
13713,LVA,CHE,2000,5.0
13714,LVA,CHE,2001,9.0
13715,LVA,CHE,2002,8.0
13716,LVA,CHE,2003,17.0
13717,LVA,CHE,2004,14.0
13718,LVA,CHE,2005,10.0
13719,LVA,CHE,2006,19.0
13720,LVA,CHE,2007,20.0
13721,LVA,CHE,2008,12.0
13722,LVA,CHE,2009,25.0
13723,LVA,CHE,2010,14.0
13724,LVA,CHE,2011,26.0
13725,LVA,CHE,2012,21.0
13726,LVA,CHE,2013,19.0
13727,LVA,CHE,2014,33.0
13728,LVA,CHE,2015,44.0
13729,LVA,CHE,2016,43.0
13730,LVA,CHE,2017,41.0
13731,LVA,CHE,2018,43.0
13732,LVA,CHE,2019,37.0
13733,LVA,CHE,2020,31.0
13734,LVA,SVN,2000,1.0
13735,LVA,SVN,2001,1.0
13736,LVA,SVN,2002,1.0
13737,LVA,SVN,2003,1.0
13738,LVA,SVN,2004,1.0
13739,LVA,SVN,2005,1.0
13740,LVA,SVN,2006,1.0
13741,LVA,SVN,2007,1.0
13742,LVA,SVN,2008,0.0
13743,LVA,SVN,2009,0.0
13744,LVA,SVN,2010,0.0
13745,LVA,SVN,2011,0.0
13746,LVA,SVN,2012,1.0
13747,LVA,SVN,2013,0.0
13748,LVA,SVN,2014,1.0
13749,LVA,SVN,2015,0.0
13750,LVA,SVN,2016,1.0
13751,LVA,SVN,2017,0.0
13752,LVA,SVN,2018,1.0
13753,LVA,SVN,2019,0.0
13754,LVA,SVN,2020,1.0
13755,LVA,ITA,2000,36.0
13756,LVA,ITA,2001,36.0
13757,LVA,ITA,2002,36.0
13758,LVA,ITA,2003,36.0
13759,LVA,ITA,2004,36.0
13760,LVA,ITA,2005,36.0
13761,LVA,ITA,2006,36.0
13762,LVA,ITA,2007,36.0
13763,LVA,ITA,2008,52.0
13764,LVA,ITA,2009,56.0
13765,LVA,ITA,2010,53.0
13766,LVA,ITA,2011,24.0
13767,LVA,ITA,2012,27.0
13768,LVA,ITA,2013,31.0
13769,LVA,ITA,2014,28.0
13770,LVA,ITA,2015,27.0
13771,LVA,ITA,2016,42.0
13772,LVA,ITA,2017,26.0
13773,LVA,ITA,2018,29.0
13774,LVA,ITA,2019,34.0
13775,LVA,ITA,2020,37.0
13776,LVA,MEX,2000,0.0
13777,LVA,MEX,2001,0.0
13778,LVA,MEX,2002,0.0
13779,LVA,MEX,2003,0.0
13780,LVA,MEX,2004,0.0
13781,LVA,MEX,2005,0.0
13782,LVA,MEX,2006,3.0
13783,LVA,MEX,2007,0.0
13784,LVA,MEX,2008,0.0
13785,LVA,MEX,2009,0.0
13786,LVA,MEX,2010,1.0
13787,LVA,MEX,2011,0.0
13788,LVA,MEX,2012,0.0
13789,LVA,MEX,2013,0.0
13790,LVA,MEX,2014,0.0
13791,LVA,MEX,2015,0.0
13792,LVA,MEX,2016,0.0
13793,LVA,MEX,2017,0.0
13794,LVA,MEX,2018,0.0
13795,LVA,MEX,2019,0.0
13796,LVA,MEX,2020,0.0
13797,LVA,DEU,2000,97.0
13798,LVA,DEU,2001,142.0
13799,LVA,DEU,2002,134.0
13800,LVA,DEU,2003,121.0
13801,LVA,DEU,2004,159.0
13802,LVA,DEU,2005,148.0
13803,LVA,DEU,2006,163.0
13804,LVA,DEU,2007,198.0
13805,LVA,DEU,2008,160.0
13806,LVA,DEU,2009,141.0
13807,LVA,DEU,2010,163.0
13808,LVA,DEU,2011,162.0
13809,LVA,DEU,2012,161.0
13810,LVA,DEU,2013,201.0
13811,LVA,DEU,2014,247.0
13812,LVA,DEU,2015,246.0
13813,LVA,DEU,2016,225.0
13814,LVA,DEU,2017,252.0
13815,LVA,DEU,2018,325.0
13816,LVA,DEU,2019,375.0
13817,LVA,DEU,2020,355.0
13818,LVA,CHL,2000,0.0
13819,LVA,CHL,2001,0.0
13820,LVA,CHL,2002,0.0
13821,LVA,CHL,2003,0.0
13822,LVA,CHL,2004,0.0
13823,LVA,CHL,2005,0.0
13824,LVA,CHL,2006,0.0
13825,LVA,CHL,2007,0.0
13826,LVA,CHL,2008,0.0
13827,LVA,CHL,2009,1.0
13828,LVA,CHL,2010,0.0
13829,LVA,CHL,2011,1.0
13830,LVA,CHL,2012,0.0
13831,LVA,CHL,2013,0.0
13832,LVA,CHL,2014,0.0
13833,LVA,CHL,2015,0.0
13834,LVA,CHL,2016,0.0
13835,LVA,CHL,2017,0.0
13836,LVA,CHL,2018,2.0
13837,LVA,CHL,2019,0.0
13838,LVA,CHL,2020,0.0
13839,LVA,USA,2000,484.0
13840,LVA,USA,2001,359.0
13841,LVA,USA,2002,376.0
13842,LVA,USA,2003,224.0
13843,LVA,USA,2004,335.0
13844,LVA,USA,2005,348.0
13845,LVA,USA,2006,347.0
13846,LVA,USA,2007,327.0
13847,LVA,USA,2008,470.0
13848,LVA,USA,2009,414.0
13849,LVA,USA,2010,375.0
13850,LVA,USA,2011,411.0
13851,LVA,USA,2012,403.0
13852,LVA,USA,2013,369.0
13853,LVA,USA,2014,385.0
13854,LVA,USA,2015,378.0
13855,LVA,USA,2016,374.0
13856,LVA,USA,2017,302.0
13857,LVA,USA,2018,327.0
13858,LVA,USA,2019,377.0
13859,LVA,USA,2020,229.0
13860,LVA,FRA,2000,18.0
13861,LVA,FRA,2001,9.0
13862,LVA,FRA,2002,12.0
13863,LVA,FRA,2003,10.0
13864,LVA,FRA,2004,11.5
13865,LVA,FRA,2005,13.0
13866,LVA,FRA,2006,10.666666666666666
13867,LVA,FRA,2007,8.333333333333332
13868,LVA,FRA,2008,6.0
13869,LVA,FRA,2009,5.0
13870,LVA,FRA,2010,6.0
13871,LVA,FRA,2011,6.0
13872,LVA,FRA,2012,14.0
13873,LVA,FRA,2013,8.0
13874,LVA,FRA,2014,6.0
13875,LVA,FRA,2015,30.0
13876,LVA,FRA,2016,8.0
13877,LVA,FRA,2017,8.0
13878,LVA,FRA,2018,19.0
13879,LVA,FRA,2019,14.0
13880,LVA,FRA,2020,16.0
13881,LVA,POL,2000,3.0
13882,LVA,POL,2001,3.0
13883,LVA,POL,2002,3.0
13884,LVA,POL,2003,3.0
13885,LVA,POL,2004,4.0
13886,LVA,POL,2005,4.0
13887,LVA,POL,2006,2.0
13888,LVA,POL,2007,0.0
13889,LVA,POL,2008,0.0
13890,LVA,POL,2009,1.0
13891,LVA,POL,2010,2.0
13892,LVA,POL,2011,1.0
13893,LVA,POL,2012,4.0
13894,LVA,POL,2013,2.0
13895,LVA,POL,2014,8.0
13896,LVA,POL,2015,7.0
13897,LVA,POL,2016,9.0
13898,LVA,POL,2017,1.0
13899,LVA,POL,2018,2.0
13900,LVA,POL,2019,6.0
13901,LVA,POL,2020,6.0
13902,LVA,LUX,2000,0.0
13903,LVA,LUX,2001,0.0
13904,LVA,LUX,2002,0.0
13905,LVA,LUX,2003,0.0
13906,LVA,LUX,2004,0.0
13907,LVA,LUX,2005,1.0
13908,LVA,LUX,2006,0.0
13909,LVA,LUX,2007,0.0
13910,LVA,LUX,2008,0.0
13911,LVA,LUX,2009,0.0
13912,LVA,LUX,2010,0.0
13913,LVA,LUX,2011,0.0
13914,LVA,LUX,2012,0.0
13915,LVA,LUX,2013,2.0
13916,LVA,LUX,2014,0.0
13917,LVA,LUX,2015,1.0
13918,LVA,LUX,2016,0.0
13919,LVA,LUX,2017,8.0
13920,LVA,LUX,2018,4.0
13921,LVA,LUX,2019,9.0
13922,LVA,LUX,2020,4.0
13923,LVA,HUN,2000,1.0
13924,LVA,HUN,2001,1.0
13925,LVA,HUN,2002,1.0
13926,LVA,HUN,2003,1.0
13927,LVA,HUN,2004,1.0
13928,LVA,HUN,2005,1.0
13929,LVA,HUN,2006,1.0
13930,LVA,HUN,2007,1.0
13931,LVA,HUN,2008,0.0
13932,LVA,HUN,2009,0.0
13933,LVA,HUN,2010,0.0
13934,LVA,HUN,2011,0.0
13935,LVA,HUN,2012,1.0
13936,LVA,HUN,2013,0.0
13937,LVA,HUN,2014,0.0
13938,LVA,HUN,2015,0.0
13939,LVA,HUN,2016,0.0
13940,LVA,HUN,2017,1.0
13941,LVA,HUN,2018,1.0
13942,LVA,HUN,2019,2.0
13943,LVA,HUN,2020,0.0
13944,LVA,NOR,2000,5.0
13945,LVA,NOR,2001,8.0
13946,LVA,NOR,2002,9.0
13947,LVA,NOR,2003,18.0
13948,LVA,NOR,2004,14.0
